[2025-11-20 09:23:20] | TEST_CLI        | console_user         | SUCCESS    | Simulation de test de log
[2025-11-20 14:28:31] | LOGIN           | ;print(chr(122).chr(97).chr(112).chr(95).chr(116).chr(111).chr(107).chr(101).chr(110)); | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | &quot;+response.write(475 823*622 298)+&quot; | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | +response.write({0}*{1})+ | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | response.write(475 823*622 298) | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:32] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:32] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:32] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:32] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:32] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:32] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:32] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:32] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:32] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:32] | LOGIN           | cat /etc/passwd      | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com&amp;cat /etc/passwd&amp; | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com;cat /etc/passwd; | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com&quot;&amp;cat /etc/passwd&amp;&quot; | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com&quot;;cat /etc/passwd;&quot; | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com&#039;&amp;cat /etc/passwd&amp;&#039; | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com&#039;;cat /etc/passwd;&#039; | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | type %SYSTEMROOT%\win.ini | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com&amp;type %SYSTEMROOT%\win.ini | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com|type %SYSTEMROOT%\win.ini | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com&quot;&amp;type %SYSTEMROOT%\win.ini&amp;&quot; | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com&quot;|type %SYSTEMROOT%\win.ini | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com&#039;&amp;type %SYSTEMROOT%\win.ini&amp;&#039; | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com&#039;|type %SYSTEMROOT%\win.ini | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | get-help             | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com;get-help | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com&quot;;get-help | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com&#039;;get-help | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com;get-help # | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:32] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:32] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:32] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:32] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:32] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:32] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:32] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:32] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:32] | LOGIN           | &quot;&#039;         | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | &lt;!--              | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | ]]&gt;               | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:32] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:33] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:33] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:33] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:33] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:33] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:33] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:33] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:33] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:33] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:33] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:33] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:33] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
